ID,Cluster,ClusterSize,locus,description,Coregenes_Mustroph2009,Cluster1genes_Lee2011,prt6-1seedAirUP,ate1ate2SeedlingAirUP,prt6-1SeedlingAirUP,TFfamily,comment2,prt6seedvsWTseed_Log2signal,ate1ate2NSvsWTNS_Log2signal,prt6NSvsWTNS_Log2signal,ate1ate2HSvsWTHS_Log2signal,prt6HSvsWTHS_Log2signal,WTHSvsWTNS_Log2signal,ate1ate2HSvsate1ate2NS_Log2signal,prt6HSvsprt6NS_Log2signal,prt6seedvsWTseed_adj-p,ate1ate2NSvsWTNS_adj-p,prt6NSvsWTNS_adj-p,ate1ate2HSvsWTHS_adj-p,prt6HSvsWTHS_adj-p,WTHSvsWTNS_adj-p,ate1ate2HSvsate1ate2NS_adj-p,prt6HSvsprt6NS_adj-p
253246_at,6,18,AT4G34600,similar to unknown protein [Arabidopsis thaliana] (TAIR:AT2G16385.1),NA,,,,,,,-2.119801859,0.250314842,0.302401573,0.407954765,0.264334104,0.018666897,0.17630682,-0.019400572,7.62E-08,0.767362892,0.634378238,0.530102581,0.682993128,0.999657156,0.853965041,0.993341426
255595_at,6,18,AT4G01700,"chitinase, putative",NA,,,,,,,-2.264852598,0.530594449,0.665067007,-0.009969585,0.046018287,0.218028509,-0.322535525,-0.401020212,3.38E-08,0.223063709,0.085129062,0.997482446,0.979351772,0.999657156,0.618417017,0.430635543
260891_at,6,18,AT1G29080,peptidase C1A papain family protein,NA,,,,,,,-3.064980844,0.154157248,0.071900724,0.026112594,0.140062925,0.01053883,-0.117505824,0.078701032,1.39E-12,0.770709319,0.933630069,0.995820191,0.765551885,0.999657156,0.836590678,0.927317173
261576_at,6,18,AT1G01070,nodulin MtN21 family protein,NA,,,,,,,-2.34761345,-0.226681653,-0.127522521,0.403359538,0.274555294,-0.241973331,0.388067861,0.160104485,1.34E-05,0.93541125,0.969594476,0.87934176,0.877527133,0.999657156,0.781647892,0.956755067
262396_at,6,18,AT1G49470,similar to unknown protein [Arabidopsis thaliana] (TAIR:AT1G55230.1); similar to hypothetical protein [Vitis vinifera] (GB:CAN63047.1); contains InterPro domain Protein of unknown function DUF716 (InterPro:IPR006904),NA,,,,,,,-3.770390776,-0.438473469,-0.33358435,-0.229996473,-0.486675546,-0.193539701,0.014937294,-0.346630897,1.83E-08,0.710895501,0.80779625,0.956373818,0.584964704,0.999657156,0.994614357,0.803392047
263363_at,6,18,AT2G03850,late embryogenesis abundant domain-containing protein / LEA domain-containing protein,NA,,,,,,,-3.162467686,0.046646639,0.169257862,-0.179197723,-0.025849306,0.244578683,0.018734321,0.049471515,2.47E-09,0.989820548,0.895097769,0.954325206,0.9925957,0.999657156,0.993124049,0.982738507
265075_at,6,18,AT1G55450,embryo-abundant protein-related,NA,,,,,,,-1.859898079,0.359338444,0.021295244,0.125250071,0.227964744,-0.176611919,-0.410700291,0.030057581,4.84E-06,0.687487855,0.996458439,0.983406564,0.842396232,0.999657156,0.604311562,0.991105397
265665_at,6,18,AT2G27420,"cysteine proteinase, putative",NA,,,,,,,-2.732872527,0.032247103,-0.009655618,0.099697552,-0.153638953,0.043145464,0.110595913,-0.100837871,8.98E-09,0.991840123,0.997729626,0.989121946,0.898239492,0.999657156,0.938422188,0.956755067
245096_at,7,67,AT2G40880,FL3-27; cysteine protease inhibitor,NA,,,,,,,-1.281008692,-0.179104141,-0.155518541,-0.130635257,-0.126745135,-0.099433354,-0.050964471,-0.070659948,0.002395914,0.954289213,0.954830527,0.992835977,0.961998012,0.999657156,0.987370812,0.982738507
245483_at,7,67,AT4G16190,"cysteine proteinase, putative",NA,,,,,,,-1.184266811,-0.196260647,-0.327941466,-0.502872071,-0.349285954,-0.006153039,-0.312764463,-0.027497527,0.000713572,0.915546668,0.735143159,0.586608693,0.678042654,0.999657156,0.756841376,0.992729039
245970_at,7,67,AT5G20710,BGAL7 (beta-galactosidase 7); beta-galactosidase,NA,,,,,,,-1.206141358,-0.120400692,0.029630766,0.024835168,-0.051895456,0.025133358,0.170369218,-0.056392864,0.000510394,0.964046443,0.994077787,0.996728085,0.980913758,0.999657156,0.910895296,0.982738507
246021_at,7,67,AT5G21100,"L-ascorbate oxidase, putative",NA,,,,,,,-1.074457228,-0.117848998,-0.355384483,-0.142857052,-0.432631401,-0.122717798,-0.147725852,-0.199964716,7.59E-07,0.862268629,0.15652352,0.87934176,0.058069784,0.999657156,0.752182556,0.587748148
246270_at,7,67,AT4G36500,similar to unknown protein [Arabidopsis thaliana] (TAIR:AT2G18210.1); similar to hypothetical protein [Thellungiella halophila] (GB:ABB45855.1),NA,,,,,,,-1.649163022,0.117861453,0.011290099,-0.17143146,-0.190742275,0.393409503,0.104116591,0.19137713,3.78E-08,0.902390431,0.997244755,0.87934176,0.693899062,0.33751202,0.899858559,0.723738425
246430_at,7,67,AT5G17470,"calmodulin-related protein, putative",NA,,,,,,,-1.583472124,0.038961486,-0.138755557,0.008155599,-0.100392608,-0.009032708,-0.039838595,0.029330241,2.49E-07,0.987618895,0.872470041,0.997482446,0.91701276,0.999657156,0.978017122,0.987242945
246913_at,7,67,AT5G25830,zinc finger (GATA type) family protein,NA,,,,,C2C2-GATA,,-1.21960089,0.239025162,0.029314264,0.186000906,0.18022266,0.346457281,0.293433025,0.497365676,4.62E-05,0.788181689,0.991888322,0.935297109,0.849631309,0.826150119,0.667040035,0.26674729
247116_at,7,67,AT5G65970,MLO10 (MILDEW RESISTANCE LOCUS O 10); calmodulin binding,NA,,,,,,,-1.466778052,0.144121826,0.273294155,0.535995495,0.500845655,-0.043127518,0.34874615,0.184423982,8.15E-06,0.930195271,0.708479151,0.308810612,0.242349076,0.999657156,0.587306172,0.864476331
247655_at,7,67,AT5G59820,RHL41 (RESPONSIVE TO HIGH LIGHT 41); nucleic acid binding / transcription factor/ zinc ion binding,NA,,,,,C2H2,,-1.630623841,0.205477523,0.195489514,0.278823961,0.414955814,0.730827656,0.804174094,0.950293956,7.26E-10,0.45865283,0.478443014,0.284135922,0.030658757,0.000190266,0.000145964,1.43E-05
248686_at,7,67,AT5G48540,33 kDa secretory protein-related,NA,,,,,,,-1.146983114,0.136141601,0.266204728,0.001911736,0.138709351,0.612386415,0.47815655,0.484891037,0.001113635,0.960885837,0.823874549,0.999300689,0.937658329,0.514425743,0.552563561,0.50534648
248888_at,7,67,AT5G46240,KAT1 (K+ ATPASE 1); cyclic nucleotide binding / inward rectifier potassium channel,NA,,,,,,,-1.193507314,0.144834814,-0.213822855,-0.066660299,-0.036359771,-0.162994362,-0.374489475,0.014468722,1.19E-05,0.892657067,0.744446041,0.993168037,0.980359123,0.999657156,0.422912831,0.994425309
249327_at,7,67,AT5G40890,ATCLC-A (CHLORIDE CHANNEL A); anion channel/ voltage-gated chloride channel,NA,,,,,,,-1.336213226,-0.185953816,-0.309014025,-0.253828288,-0.154816781,0.073872821,0.005998349,0.228070065,7.76E-06,0.851506653,0.57303584,0.821187186,0.867882136,0.999657156,0.995686788,0.758511421
249774_at,7,67,AT5G24150,SQP1 (Squalene monooxygenase 1),NA,,,,,,,-1.393395059,-0.436692406,-0.94917017,-0.412245124,-0.869596847,-0.122312873,-0.09786559,-0.042739549,1.47E-07,0.122944448,0.000365867,0.193830516,0.001226622,0.999657156,0.900734108,0.975065316
249775_at,7,67,AT5G24160,"squalene monooxygenase 1,2 / squalene epoxidase 1,2 (SQP1,2)",NA,,,,,,SUB1A_UP,-1.178096706,-0.529318196,-0.390212252,-0.573166386,-0.438956234,0.071501389,0.027653199,0.022757408,1.18E-05,0.130454697,0.320888197,0.114427417,0.205497573,0.999657156,0.987182801,0.991105397
250268_s_at,7,67,AT5G12950,"[AT5G12950, catalytic];[AT5G12960, catalytic]",NA,,,,,,,-1.498672328,-0.3623343,-0.263068128,-0.364523001,-0.230268998,0.178055119,0.175866418,0.210854249,5.00E-08,0.2231024,0.455024971,0.286734101,0.52093893,0.981112922,0.727538291,0.623039727
250268_s_at,7,67,AT5G12960,"[AT5G12950, catalytic];[AT5G12960, catalytic]",NA,,,,,,,-1.498672328,-0.3623343,-0.263068128,-0.364523001,-0.230268998,0.178055119,0.175866418,0.210854249,5.00E-08,0.2231024,0.455024971,0.286734101,0.52093893,0.981112922,0.727538291,0.623039727
250689_at,7,67,AT5G06610,similar to unknown protein [Arabidopsis thaliana] (TAIR:AT1G27690.1); similar to unnamed protein product [Vitis vinifera] (GB:CAO23452.1); contains InterPro domain Protein of unknown function DUF620 (InterPro:IPR006873),NA,,,,,,,-1.227278058,0.06500188,0.142333476,0.027855547,-0.118153139,0.085639646,0.048493314,-0.174846968,9.86E-07,0.966946773,0.825356052,0.995820191,0.86808393,0.999657156,0.965312812,0.758365232
250940_at,7,67,AT5G03310,auxin-responsive family protein,NA,,,,,,,-1.361893673,0.011092794,0.16574377,-0.124294557,-0.108375343,0.103742661,-0.031644689,-0.170376451,9.11E-07,0.996578278,0.808215931,0.954371023,0.901381701,0.999657156,0.982451783,0.8073704
251668_at,7,67,AT3G57010,strictosidine synthase family protein,NA,,,,,,,-1.307742096,-0.009269299,-0.098930154,-0.31010467,-0.220844608,-0.00182294,-0.302658311,-0.123737394,1.71E-05,0.997458063,0.949507083,0.734889358,0.770439334,0.999657156,0.642507945,0.929309512
251743_at,7,67,AT3G55890,yippee family protein,NA,,,,,,,-1.358748774,-0.21729526,-0.023711509,-0.38877382,-0.597765321,0.385541994,0.214063434,-0.188511818,0.000184651,0.892271245,0.996110979,0.76242411,0.276244189,0.925701579,0.869599594,0.901772624
251766_at,7,67,AT3G55910,unknown protein,NA,,,,,,,-1.321422337,0.010294134,0.141446667,-0.103500821,0.05048957,0.127395788,0.013600833,0.036438691,2.22E-06,0.997148132,0.870451454,0.967960573,0.970581751,0.999657156,0.993202064,0.982738507
252102_at,7,67,AT3G50970,LTI30 (LOW TEMPERATURE-INDUCED 30),NA,,,,,,,-1.544244321,-0.097011205,0.142334328,-0.072679881,-0.034905451,0.067740425,0.09207175,-0.109499353,0.00526188,0.989722576,0.97408304,0.995820191,0.995575713,0.999657156,0.981646436,0.978925505
252623_at,7,67,AT3G45320,similar to unknown protein [Arabidopsis thaliana] (TAIR:AT5G60330.1),NA,,,,,,,-1.116310549,0.189871524,0.070052829,-0.24410721,-0.293815812,0.368017467,-0.065961268,0.004148826,7.19E-05,0.8555042,0.970201098,0.85156637,0.593746797,0.735671011,0.965143822,0.999648707
252769_at,7,67,AT3G42850,"galactokinase, putative",NA,,,,,,,-1.784710189,0.067146287,-0.061118492,-0.176668377,0.090811114,0.012145905,-0.231668759,0.164075511,4.06E-07,0.97638387,0.975581196,0.937142463,0.947871401,0.999657156,0.756841376,0.87646325
253305_at,7,67,AT4G33666,unknown protein,NA,,,,,,,-1.366726362,-0.768538178,-0.491538887,-0.341816363,-0.503161518,0.178308031,0.605029846,0.1666854,7.55E-06,0.032307171,0.231509486,0.640763479,0.185922035,0.999657156,0.136870706,0.869545654
253316_s_at,7,67,AT4G34300,"[AT4G34300, glycine-rich protein];[AT4G33930, glycine-rich protein]",NA,,,,,,,-1.868793532,0.031061522,-0.020958544,0.08451318,-0.084304141,-0.111656112,-0.058204453,-0.175001709,0.004170815,0.997148132,0.997729626,0.995820191,0.986930428,0.999657156,0.990735897,0.971107844
253316_s_at,7,67,AT4G33930,"[AT4G34300, glycine-rich protein];[AT4G33930, glycine-rich protein]",NA,,,,,,,-1.868793532,0.031061522,-0.020958544,0.08451318,-0.084304141,-0.111656112,-0.058204453,-0.175001709,0.004170815,0.997148132,0.997729626,0.995820191,0.986930428,0.999657156,0.990735897,0.971107844
253525_at,7,67,AT4G31330,similar to unknown protein [Arabidopsis thaliana] (TAIR:AT5G10580.1); similar to hypothetical protein [Vitis vinifera] (GB:CAN79714.1); contains InterPro domain Protein of unknown function DUF599 (InterPro:IPR006747),NA,,,,,,,-1.32602539,-0.33106879,-0.251813805,-0.396992531,-0.257417653,-0.01102814,-0.076951881,-0.016631987,3.81E-05,0.642164456,0.770593069,0.623403333,0.743319565,0.999657156,0.961100508,0.994558335
253946_at,7,67,AT4G26790,GDSL-motif lipase/hydrolase family protein,NA,,,,,,,-1.234583644,-0.233697445,-0.65345198,-0.857698746,-1.166420919,0.29680339,-0.32719791,-0.216165549,2.61E-05,0.782590771,0.07991801,0.021918112,0.001718308,0.914602666,0.588422533,0.798495566
254419_at,7,67,AT4G21490,NDB3; NADH dehydrogenase,NA,,,,,,,-1.910323577,-0.147651551,-0.158195422,-0.069172265,-0.151354091,0.092253449,0.170732735,0.09909478,4.49E-06,0.948354941,0.926579462,0.993610501,0.921301869,0.999657156,0.909540494,0.963875939
255129_at,7,67,AT4G08290,nodulin MtN21 family protein,NA,,,,,,,-1.379556078,-0.532664498,-0.295093423,-0.2875761,0.030827709,-0.207992465,0.037095932,0.117928667,0.000200218,0.434029955,0.787867994,0.897371345,0.992500528,0.999657156,0.988318028,0.957949825
255502_at,7,67,AT4G02410,lectin protein kinase family protein,NA,,,,,,,-1.183818324,-0.073455776,-0.045540889,-0.078862654,-0.012279078,0.178514926,0.173108048,0.211776737,2.66E-05,0.972086506,0.983485871,0.99183797,0.996382954,0.999657156,0.841440502,0.788481951
255602_at,7,67,AT4G01026,similar to unknown protein [Arabidopsis thaliana] (TAIR:AT1G01360.1); similar to hypothetical protein [Arabidopsis suecica] (GB:BAF63139.1); contains domain SSF55961 (SSF55961),NA,,,,,,,-1.251382466,-0.190185026,0.150846252,0.011218456,0.043791613,0.233725592,0.435129074,0.126670952,0.000632261,0.930289049,0.940332657,0.998498088,0.987443302,0.999657156,0.622141193,0.956755067
255895_at,7,67,AT1G18020,"[AT1G18020, 12-oxophytodienoate reductase, putative];[AT1G17990, 12-oxophytodienoate reductase, putative]",NA,,,,,,,-1.235835339,-0.130372904,0.222147371,-0.126341976,0.313069216,0.022420408,0.026451336,0.113342254,0.001255755,0.968586285,0.893265196,0.99154227,0.789315811,0.999657156,0.992350722,0.963875939
255895_at,7,67,AT1G17990,"[AT1G18020, 12-oxophytodienoate reductase, putative];[AT1G17990, 12-oxophytodienoate reductase, putative]",NA,,,,,,,-1.235835339,-0.130372904,0.222147371,-0.126341976,0.313069216,0.022420408,0.026451336,0.113342254,0.001255755,0.968586285,0.893265196,0.99154227,0.789315811,0.999657156,0.992350722,0.963875939
256524_at,7,67,AT1G66200,ATGSR2 (Arabidopsis thaliana glutamine synthase clone R2); glutamate-ammonia ligase,NA,,,,,,,-1.248458866,0.095366146,0.076725564,-0.001998454,-0.091402405,-0.002984376,-0.100348976,-0.171112346,1.05E-06,0.935831439,0.945997962,0.999011835,0.915518199,0.999657156,0.906091536,0.77999262
256576_at,7,67,AT3G28210,PMZ; zinc ion binding,NA,,,,,C2H2,,-1.571944223,0.10771098,-0.050910824,-0.088206833,-0.12355128,-0.107298779,-0.303216592,-0.179939234,1.73E-06,0.951409114,0.981143451,0.989121946,0.911034437,0.999657156,0.629614433,0.853531514
256832_at,7,67,AT3G22880,ATDMC1 (RECA-LIKE GENE); ATP binding / DNA-dependent ATPase/ damaged DNA binding,NA,,,,,,,-1.266949462,-0.033303997,-0.02642049,-0.017377598,-0.043782934,-0.153094243,-0.137167844,-0.170456687,9.32E-05,0.991840123,0.994030511,0.996728085,0.98214759,0.999657156,0.920334554,0.899900326
256994_s_at,7,67,AT3G25830,"[AT3G25830, ATTPS-CIN (TERPENE SYNTHASE-LIKE SEQUENCE-1,8-CINEOLE); myrcene/(E)-beta-ocimene synthase];[AT3G25820, ATTPS-CIN (TERPENE SYNTHASE-LIKE SEQUENCE-1,8-CINEOLE); myrcene/(E)-beta-ocimene synthase]",NA,,,,,,SUB1A_DOWN,-1.159023392,-0.833144654,-0.898697765,-1.305455997,-0.731817664,0.192716222,-0.27959512,0.359596323,1.57E-05,0.009413958,0.005046318,0.000227512,0.021674396,0.999657156,0.618417017,0.407339911
256994_s_at,7,67,AT3G25820,"[AT3G25830, ATTPS-CIN (TERPENE SYNTHASE-LIKE SEQUENCE-1,8-CINEOLE); myrcene/(E)-beta-ocimene synthase];[AT3G25820, ATTPS-CIN (TERPENE SYNTHASE-LIKE SEQUENCE-1,8-CINEOLE); myrcene/(E)-beta-ocimene synthase]",NA,,,,,,SUB1A_DOWN,-1.159023392,-0.833144654,-0.898697765,-1.305455997,-0.731817664,0.192716222,-0.27959512,0.359596323,1.57E-05,0.009413958,0.005046318,0.000227512,0.021674396,0.999657156,0.618417017,0.407339911
257130_at,7,67,AT3G20210,DELTA-VPE (delta vacuolar processing enzyme); cysteine-type endopeptidase,NA,,,,,,SUB1A_UP,-1.824173174,-1.197362641,-1.221895391,-1.691498588,-1.530295676,0.265710482,-0.228425465,-0.042689803,6.49E-09,2.94E-05,2.77E-05,1.21E-06,3.02E-06,0.745134401,0.615498157,0.976215436
257272_at,7,67,AT3G28130,nodulin MtN21 family protein,NA,,,,,,,-1.097758452,-0.072636528,-0.199080113,-0.027451526,-0.243765142,0.133744912,0.178929914,0.089059884,2.08E-06,0.956302129,0.659913338,0.995820191,0.4800462,0.999657156,0.719438248,0.922613641
257313_at,7,67,AT3G26520,TIP2 (TONOPLAST INTRINSIC PROTEIN 2); water channel,NA,,,,,,,-1.636507036,-0.048012827,0.012530143,-0.060466501,-0.057577508,0.010434853,-0.002018822,-0.059672798,1.59E-05,0.989820548,0.997305098,0.995820191,0.978984593,0.999657156,0.998328707,0.979353401
257490_x_at,7,67,AT1G01380,ETC1 (ENHANCER OF TRY AND CPC 1); DNA binding / transcription factor,NA,,,,,MYB-related,,-1.849808001,-0.203197024,-0.368005548,0.067493109,0.129465888,-0.234951871,0.035738262,0.262519566,7.07E-07,0.86059433,0.525438361,0.993168037,0.916266867,0.999657156,0.986647692,0.742679546
257615_at,7,67,AT3G26510,octicosapeptide/Phox/Bem1p (PB1) domain-containing protein,NA,,,,,,,-1.168565248,-0.416235031,-0.0929123,-0.252521851,0.521787903,0.407140187,0.570853367,1.021840389,0.005401558,0.770668501,0.979222463,0.955724565,0.575745279,0.992727755,0.586419927,0.124323636
257634_s_at,7,67,AT3G26180,"[AT3G26170, CYP71B19 (cytochrome P450, family 71, subfamily B, polypeptide 19); oxygen binding];[AT3G26180, CYP71B20 (cytochrome P450, family 71, subfamily B, polypeptide 20); oxygen binding]",NA,,,,,,,-1.380509294,0.063112046,0.060688947,-0.131995476,-0.219218001,0.20523049,0.010122968,-0.074676458,1.09E-07,0.964046443,0.958012455,0.921466766,0.545019779,0.916637909,0.993204996,0.940129127
257634_s_at,7,67,AT3G26170,"[AT3G26170, CYP71B19 (cytochrome P450, family 71, subfamily B, polypeptide 19); oxygen binding];[AT3G26180, CYP71B20 (cytochrome P450, family 71, subfamily B, polypeptide 20); oxygen binding]",NA,,,,,,,-1.380509294,0.063112046,0.060688947,-0.131995476,-0.219218001,0.20523049,0.010122968,-0.074676458,1.09E-07,0.964046443,0.958012455,0.921466766,0.545019779,0.916637909,0.993204996,0.940129127
258452_at,7,67,AT3G22370,AOX1A (alternative oxidase 1A); alternative oxidase,NA,,,,,,,-1.14756739,-0.05204549,-0.425670187,-0.149698172,-0.274632988,0.195598458,0.097945776,0.346635657,0.000735058,0.989820548,0.563928819,0.97269089,0.786196306,0.999657156,0.954923399,0.700370806
258589_at,7,67,AT3G04290,ATLTL1/LTL1 (LI-TOLERANT LIPASE 1); carboxylesterase,NA,,,,,,,-1.124600025,-0.282608761,-0.35348169,-0.078244903,-0.460942473,-0.427581334,-0.223217475,-0.535042117,0.000607249,0.795229251,0.661749128,0.993168037,0.432779313,0.809447098,0.844940768,0.35814747
259935_at,7,67,AT1G71250,GDSL-motif lipase/hydrolase family protein,NA,,,,,,,-1.12008392,0.137148977,0.112052368,-0.149801098,-0.050367301,0.155156959,-0.131793116,-0.00726271,0.000735058,0.95314426,0.958012455,0.969272821,0.980906617,0.999657156,0.934392549,0.998847105
260097_at,7,67,AT1G73220,ATOCT1 (ARABIDOPSIS THALIANA ORGANIC CATION/CARNITINE TRANSPORTER1); carbohydrate transmembrane transporter/ carnitine transporter/ transporter,NA,,,,,,,-1.512427231,-0.437819712,-0.415269634,-0.780605789,-0.676396034,0.100395992,-0.242390086,-0.160730408,2.54E-05,0.509871505,0.528086936,0.123173572,0.144948565,0.999657156,0.813526227,0.916081413
260265_at,7,67,AT1G68510,LBD42 (LOB DOMAIN-CONTAINING PROTEIN 42),NA,,,,,LOB,,-1.667223328,0.056620809,0.028117724,-0.381491231,-0.300965803,0.235619588,-0.202492452,-0.09346394,6.68E-07,0.983614909,0.991719371,0.53245071,0.555878192,0.984805462,0.796786933,0.950435106
260803_at,7,67,AT1G78340,ATGSTU22 (Arabidopsis thaliana Glutathione S-transferase (class tau) 22); glutathione transferase,NA,,,,,,,-1.522315851,0.231098659,-0.096888484,0.463215397,0.226701572,-0.213733025,0.018383714,0.109857031,5.37E-06,0.809146517,0.955252019,0.449967622,0.777726593,0.999657156,0.992725547,0.942738656
260933_at,7,67,AT1G02470,similar to unknown protein [Arabidopsis thaliana] (TAIR:AT1G02475.1); similar to unnamed protein product [Vitis vinifera] (GB:CAO40177.1); contains InterPro domain Streptomyces cyclase/dehydrase (InterPro:IPR005031),NA,,,,,,,-1.590091113,-0.160359575,0.056450843,-0.131828872,-0.097878722,-0.003531699,0.024999004,-0.157861264,0.000341552,0.962177558,0.988012263,0.991998817,0.970581751,0.999657156,0.993204996,0.951330041
261137_at,7,67,AT1G19830,"auxin-responsive protein, putative",NA,,,,,,,-1.177938685,-0.11459694,-0.096002386,0.026256539,-0.003950226,0.026398386,0.167251865,0.118450546,0.000157685,0.95846982,0.959805738,0.996728085,0.999654658,0.999657156,0.887695237,0.941887157
261962_s_at,7,67,AT1G15560,"[AT1G15560, transposable element gene];[AT1G36485, transposable element gene]",NA,,,,,,,-1.278466186,0.180446108,0.1259531,-0.142463917,0.077822247,0.127964557,-0.194945468,0.079833704,1.64E-05,0.868142173,0.919959406,0.95595217,0.959990983,0.999657156,0.818272809,0.960468074
261962_s_at,7,67,AT1G36485,"[AT1G15560, transposable element gene];[AT1G36485, transposable element gene]",NA,,,,,,,-1.278466186,0.180446108,0.1259531,-0.142463917,0.077822247,0.127964557,-0.194945468,0.079833704,1.64E-05,0.868142173,0.919959406,0.95595217,0.959990983,0.999657156,0.818272809,0.960468074
262312_at,7,67,AT1G70830,MLP28 (MLP-LIKE PROTEIN 28),NA,,,,,,,-1.383456576,0.107396647,-0.07170099,-0.10719243,-0.30833449,0.089416933,-0.125172143,-0.147216566,2.00E-06,0.938717889,0.961950961,0.967960573,0.4746827,0.999657156,0.894215389,0.874328157
263121_at,7,67,AT1G78530,protein kinase family protein,NA,,,,,,,-1.770779021,-0.319403631,-0.178478054,-0.034973258,0.114621394,-0.361387931,-0.076957559,-0.068288483,2.29E-07,0.551290779,0.831010829,0.995820191,0.914269694,0.689609969,0.949177864,0.966332658
263823_s_at,7,67,AT2G40340,"[AT2G40340, AP2 domain-containing transcription factor, putative (DRE2B)];[AT2G40350, DNA binding / transcription factor]",NA,,,,,AP2-EREBP,,-1.072988923,0.057475865,0.015186577,0.291870512,0.153015086,-0.067588093,0.166806553,0.070240415,1.32E-06,0.968586285,0.994030511,0.440353375,0.743452783,0.999657156,0.724011933,0.94138492
263823_s_at,7,67,AT2G40350,"[AT2G40340, AP2 domain-containing transcription factor, putative (DRE2B)];[AT2G40350, DNA binding / transcription factor]",NA,,,,,AP2-EREBP,,-1.072988923,0.057475865,0.015186577,0.291870512,0.153015086,-0.067588093,0.166806553,0.070240415,1.32E-06,0.968586285,0.994030511,0.440353375,0.743452783,0.999657156,0.724011933,0.94138492
264071_at,7,67,AT2G27920,SCPL51; serine carboxypeptidase,NA,,,,,,,-1.178667404,-0.275970452,0.10138655,-0.372735037,-0.215306812,0.108307456,0.011542871,-0.208385906,4.89E-07,0.397578741,0.889315178,0.21919076,0.532187664,0.999657156,0.992725547,0.600671156
264571_at,7,67,AT1G05330,unknown protein,NA,,,,,,,-1.257737637,0.023642536,-0.192109627,-0.120724489,-0.056618259,-0.051257616,-0.195624641,0.084233752,2.73E-06,0.991840123,0.758468344,0.955724565,0.965928285,0.999657156,0.746893327,0.944995501
264580_at,7,67,AT1G05340,similar to unknown protein [Arabidopsis thaliana] (TAIR:AT2G32210.1),NA,,,,,,,-1.407919464,-0.332216049,-0.118104284,-0.629607554,-0.524297288,0.231537301,-0.065854204,-0.174655703,0.002623437,0.876077237,0.97408304,0.666526573,0.634716994,0.999657156,0.985899397,0.954933687
265400_at,7,67,AT2G10940,protease inhibitor/seed storage/lipid transfer protein (LTP) family protein,NA,,,,,,,-1.175305812,-0.111031349,-0.154589225,-0.091183273,-0.302892945,-0.044545348,-0.024697272,-0.192849067,3.53E-05,0.948088479,0.878186587,0.986728878,0.558286808,0.999657156,0.989416748,0.831238649
265680_at,7,67,AT2G32150,haloacid dehalogenase-like hydrolase family protein,NA,,,,,,,-1.142357501,-0.433294247,-0.29646289,-0.675360323,-0.293814422,0.191434557,-0.050631519,0.194083025,0.000328149,0.494221897,0.724121494,0.202341457,0.702503217,0.999657156,0.980573345,0.877783006
265921_at,7,67,AT2G18490,zinc finger (C2H2 type) family protein,NA,,,,,C2H2,,-1.386898977,-0.101529814,-0.048774536,0.0687169,-0.066717573,-0.203370479,-0.033123765,-0.221313517,0.000135061,0.97113943,0.987759258,0.994081306,0.977004589,0.999657156,0.989416748,0.871563774
265962_at,7,67,AT2G37460,nodulin MtN21 family protein,NA,,,,,,,-1.676979333,-0.313845271,-0.326738592,-0.210263792,-0.3579857,-0.24930415,-0.145722672,-0.280551258,7.86E-08,0.458655017,0.401801669,0.831960761,0.302928624,0.902740524,0.84503561,0.527931393
266119_at,7,67,AT2G02100,LCR69/PDF2.2 (Low-molecular-weight cysteine-rich 69); protease inhibitor,NA,,,,,,,-1.128044179,-0.345736203,-0.371801479,-0.319576591,-0.478724554,-0.004212764,0.021946848,-0.111135839,1.47E-07,0.134102699,0.087488659,0.227677406,0.02081365,0.999657156,0.983089616,0.840476161
266322_at,7,67,AT2G46690,auxin-responsive family protein,NA,,,,,,,-1.080957453,-0.122689993,-0.144982811,0.194400605,0.241957218,-0.263750425,0.053340174,0.123189605,1.88E-05,0.917006113,0.864698526,0.876604228,0.621759767,0.88677208,0.96842218,0.900816736
266532_at,7,67,AT2G16890,UDP-glucoronosyl/UDP-glucosyl transferase family protein,NA,,,,,,,-1.333828947,-0.045750531,0.034169989,0.152635758,-0.284489463,0.075521827,0.273908116,-0.243137626,1.44E-06,0.985128426,0.986530149,0.931188615,0.488878849,0.999657156,0.587133913,0.635655838
266756_at,7,67,AT2G46950,"CYP709B2 (cytochrome P450, family 709, subfamily B, polypeptide 2); oxygen binding",NA,,,,,,,-1.489877344,-0.005650223,-0.075176623,-0.00675934,-0.093952932,-0.126850429,-0.127959546,-0.145626738,1.25E-05,0.998694447,0.97122898,0.998498088,0.954067808,0.999657156,0.925263626,0.918041898
267026_at,7,67,AT2G38340,"AP2 domain-containing transcription factor, putative (DRE2B)",NA,,,,,AP2-EREBP,,-1.779756608,0.038284766,-0.013154489,-0.09787716,-0.006951045,0.017462448,-0.118699478,0.023665892,2.00E-05,0.992007406,0.997366292,0.993168037,0.999465792,0.999657156,0.949142229,0.994425309
267488_at,7,67,AT2G19110,HMA4 (Heavy metal ATPase 4); cadmium-transporting ATPase,NA,,,,,,,-1.574894251,0.193230484,0.252107043,0.223337938,0.327722367,0.0484589,0.078566354,0.124074225,2.52E-07,0.788904778,0.625051087,0.819730072,0.394186067,0.999657156,0.94246704,0.899917808
